codigo,anio,mes,demanda_total,n_ots,precio_unitario_promedio,km_promedio,marca,stock_actual,stock_minimo,stock_maximo,fecha
01001-03076,2024,9,1.0,1,220.0,92038.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-03077,2024,8,1.0,1,70.0,129469.0,SIN MARCA,0.0,0.0,0.0,2024-08-01
01001-03078,2024,8,1.0,1,1800.0,129469.0,SIN MARCA,0.0,0.0,0.0,2024-08-01
01001-03078,2024,9,1.0,1,2100.0,155959.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-03079,2024,8,2.0,1,760.0,129469.0,SIN MARCA,0.0,0.0,0.0,2024-08-01
01001-03080,2024,8,1.0,1,460.0,129469.0,SIN MARCA,0.0,0.0,0.0,2024-08-01
01001-03081,2024,8,1.0,1,90.0,138480.0,SIN MARCA,0.0,0.0,0.0,2024-08-01
01001-03081,2024,9,1.0,1,50.0,98457.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-03082,2024,9,1.0,1,645.0,82075.0,CHAVEZ TUCSON 2011,0.0,0.0,0.0,2024-09-01
01001-03083,2024,9,1.0,1,645.0,82075.0,HONDA PILOT 09-15,0.0,0.0,0.0,2024-09-01
01001-03083,2025,7,2.0,2,820.0,141639.0,HONDA PILOT 09-15,0.0,0.0,0.0,2025-07-01
01001-03084,2024,9,1.0,1,140.0,129469.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-03085,2024,9,1.0,1,220.0,129469.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-03086,2024,9,1.0,1,1550.0,129469.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-03087,2024,9,1.0,1,80.0,155959.0,KIA CARNIVAL,0.0,0.0,0.0,2024-09-01
01001-03088,2024,9,1.0,1,25.0,98551.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-03089,2024,9,1.0,1,288.2,98551.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-03090,2024,9,1.0,1,35.0,258120.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-03091,2024,9,1.0,1,180.0,121154.0,HONDA PILOT 09-15,0.0,0.0,0.0,2024-09-01
01001-03091,2024,11,1.0,1,153.86,128220.0,HONDA PILOT 09-15,0.0,0.0,0.0,2024-11-01
01001-03091,2025,3,1.0,1,153.86,134943.0,HONDA PILOT 09-15,0.0,0.0,0.0,2025-03-01
01001-03091,2025,4,1.0,1,192.33,105124.0,HONDA PILOT 09-15,0.0,0.0,0.0,2025-04-01
01001-03091,2025,7,1.0,1,180.18,141639.0,HONDA PILOT 09-15,0.0,0.0,0.0,2025-07-01
01001-03091,2025,12,1.0,1,164.6,253127.0,HONDA PILOT 09-15,0.0,0.0,0.0,2025-12-01
01001-03091,2026,1,1.0,1,164.6,48153.0,HONDA PILOT 09-15,0.0,0.0,0.0,2026-01-01
01001-03092,2025,2,1.0,1,106.8,186286.0,HONDA,0.0,0.0,0.0,2025-02-01
01001-03092,2025,3,1.0,1,106.8,134943.0,HONDA,0.0,0.0,0.0,2025-03-01
01001-03093,2025,2,1.0,1,111.4,186286.0,HONDA,0.0,0.0,0.0,2025-02-01
01001-03093,2025,3,1.0,1,111.4,134943.0,HONDA,0.0,0.0,0.0,2025-03-01
01001-03094,2024,11,1.0,1,141.94,128220.0,HONDA,0.0,0.0,0.0,2024-11-01
01001-03094,2025,2,1.0,1,141.94,105124.0,HONDA,0.0,0.0,0.0,2025-02-01
01001-03095,2025,1,1.0,1,186.0,212091.0,HONDA PILOT 2012,0.0,0.0,0.0,2025-01-01
01001-03096,2025,1,1.0,1,186.0,212091.0,HONDA PILOT 2012,0.0,0.0,0.0,2025-01-01
01001-03097,2025,1,1.0,1,5.67,212091.0,HONDA PILOT 2012 / CR-V 2013,0.0,0.0,0.0,2025-01-01
01001-03099,2025,1,1.0,1,122.71,99440.0,ELRING BMW X1 2014,0.0,0.0,0.0,2025-01-01
01001-03100,2025,2,4.0,1,88.98,119124.0, BMW 316I  BOSCH ZR6SII3320,0.0,0.0,0.0,2025-02-01
01001-03100,2025,3,8.0,2,88.98,70955.0, BMW 316I  BOSCH ZR6SII3320,0.0,0.0,0.0,2025-03-01
01001-03104,2025,12,1.0,1,46.2,102096.0,HONDA ACCORD 2010 / CR-V 2013,0.0,0.0,0.0,2025-12-01
01001-03106,2025,8,1.0,1,27.18,175990.0,HONDA ACCORD 2010 / CR-V 2013,0.0,0.0,0.0,2025-08-01
01001-03106,2025,9,1.0,1,16.25,91601.0,HONDA ACCORD 2010 / CR-V 2013,0.0,0.0,0.0,2025-09-01
01001-03107,2025,3,1.0,1,438.0,214200.0,HONDA PILOT 2012,0.0,0.0,0.0,2025-03-01
01001-03108,2025,3,1.0,1,1049.0,214200.0,HONDA PILOT 2012,0.0,0.0,0.0,2025-03-01
01001-03109,2025,3,1.0,1,386.0,214200.0,HONDA PILOT 2012,0.0,0.0,0.0,2025-03-01
01001-03110,2025,3,1.0,1,732.0,214200.0,HONDA PILOT 2012,0.0,0.0,0.0,2025-03-01
01001-03111,2025,3,2.0,2,56.0,214200.0,HONDA PILOT 2012,0.0,0.0,0.0,2025-03-01
01001-03111,2025,5,2.0,2,56.0,215680.0,HONDA PILOT 2012,0.0,0.0,0.0,2025-05-01
01001-03112,2025,3,2.0,2,98.0,214200.0,HONDA PILOT 2012,0.0,0.0,0.0,2025-03-01
01001-03112,2025,5,1.0,1,98.0,215680.0,HONDA PILOT 2012,0.0,0.0,0.0,2025-05-01
01001-03113,2025,3,2.0,2,1103.0,214200.0,HONDA PILOT 2012,0.0,0.0,0.0,2025-03-01
01001-03114,2025,3,1.0,1,430.0,214200.0,COMPATIBLE HONDA PILOT 2012,0.0,0.0,0.0,2025-03-01
01001-03114,2025,5,1.0,1,430.0,215680.0,COMPATIBLE HONDA PILOT 2012,0.0,0.0,0.0,2025-05-01
01001-03115,2025,3,1.0,1,380.0,214200.0,COMPATIBLE HONDA PILOT 2012,0.0,0.0,0.0,2025-03-01
01001-03115,2025,5,1.0,1,380.0,215680.0,COMPATIBLE HONDA PILOT 2012,0.0,0.0,0.0,2025-05-01
01001-03116,2025,3,1.0,1,200.0,214200.0,COMPATIBLE HONDA PILOT 2012,0.0,0.0,0.0,2025-03-01
01001-03116,2025,5,1.0,1,200.0,215680.0,COMPATIBLE HONDA PILOT 2012,0.0,0.0,0.0,2025-05-01
01001-03117,2025,3,1.0,1,300.0,214200.0,COMPATIBLE HONDA PILOT 2012,0.0,0.0,0.0,2025-03-01
01001-03117,2025,5,1.0,1,300.0,215680.0,COMPATIBLE HONDA PILOT 2012,0.0,0.0,0.0,2025-05-01
01001-03120,2025,5,4.0,1,35.0,99448.0,NISSAN ALMERA 2010,0.0,0.0,0.0,2025-05-01
01001-03123,2025,5,1.0,1,111.0,97660.0,HONDA CR-V 2022,0.0,0.0,0.0,2025-05-01
01001-03123,2025,12,1.0,1,111.0,68630.0,HONDA CR-V 2022,0.0,0.0,0.0,2025-12-01
01001-03124,2025,7,2.0,2,39.0,141639.0,HONDA PILOT 09-15,0.0,0.0,0.0,2025-07-01
01001-03125,2025,8,1.0,1,34.66,175990.0,HONDA CR-V 2013,0.0,0.0,0.0,2025-08-01
01001-03126,2025,8,1.0,1,57.76,175990.0,HONDA CR-V 2013,0.0,0.0,0.0,2025-08-01
01001-03128,2025,10,8.0,2,159.87,77638.0,NGK IR LANDROVER DISCOVERY 2017 ILTR6G8G,0.0,0.0,0.0,2025-10-01
01001-03131,2025,11,1.0,1,475.0,98803.0,VEMO JETTA-GOLF 2009,0.0,0.0,0.0,2025-11-01
01001-03132,2025,11,1.0,1,82.0,98803.0,TOPRAN JETTA.09-GOL.16.8-TT.98.06,0.0,0.0,0.0,2025-11-01
01001-03133,2025,11,5.0,1,59.32,98803.0,DENSO IK20 JETTA.09,0.0,0.0,0.0,2025-11-01
01001-03133,2026,4,4.0,1,96.61,80558.0,DENSO IK20 JETTA.09,0.0,0.0,0.0,2026-04-01
01001-03134,2025,12,1.0,1,106.2,253127.0,HONDA PILOT 2012,0.0,0.0,0.0,2025-12-01
01001-03135,2025,12,1.0,1,37.9,253127.0,HONDA PILOT 2012,0.0,0.0,0.0,2025-12-01
01001-03135,2026,1,2.0,2,37.9,48153.0,HONDA PILOT 2012,0.0,0.0,0.0,2026-01-01
01001-03136,2025,12,1.0,1,35.3,253127.0,HONDA PILOT 2012,0.0,0.0,0.0,2025-12-01
01001-03137,2025,12,1.0,1,89.8,253127.0,HONDA PILOT 2012,0.0,0.0,0.0,2025-12-01
01001-03138,2025,12,1.0,1,146.5,253127.0,HONDA PILOT 2012,0.0,0.0,0.0,2025-12-01
01001-03139,2025,12,1.0,1,47.0,50253.0,HONDA ACCV6_'13-'17 / ODY_'18-'24 / PILOT '16-'22 / RID '17-'23,0.0,0.0,0.0,2025-12-01
01001-0325,2025,7,1.0,1,91.0,141639.0,HONDA PILOT 09-15,0.0,0.0,0.0,2025-07-01
01001-04001,2024,2,1.0,1,620.0,71378.0,SIN MARCA,0.0,0.0,0.0,2024-02-01
01001-04002,2024,3,2.0,1,40.0,66656.0,SIN MARCA,0.0,0.0,0.0,2024-03-01
01001-04002,2025,4,1.0,1,40.0,144740.0,SIN MARCA,0.0,0.0,0.0,2025-04-01
01001-04002,2025,7,5.0,3,40.0,220374.0,SIN MARCA,0.0,0.0,0.0,2025-07-01
01001-04002,2025,9,2.0,1,40.0,219958.0,SIN MARCA,0.0,0.0,0.0,2025-09-01
01001-04002,2025,11,2.0,1,40.0,98803.0,SIN MARCA,0.0,0.0,0.0,2025-11-01
01001-04002,2026,1,2.0,1,40.0,109330.0,SIN MARCA,0.0,0.0,0.0,2026-01-01
01001-04002,2026,5,2.0,2,40.0,126994.0,SIN MARCA,0.0,0.0,0.0,2026-05-01
01001-040022,2025,1,9.0,1,8.47,78334.0,ZEVA MOTORS,0.0,0.0,0.0,2025-01-01
01001-04003,2024,3,1.0,1,299.94,29224.0,SIN MARCA,0.0,0.0,0.0,2024-03-01
01001-04004,2024,4,2.0,1,235.0,59832.0,SIN MARCA,0.0,0.0,0.0,2024-04-01
01001-04005,2024,3,1.0,1,34.96,227207.0,SIN MARCA,0.0,0.0,0.0,2024-03-01
01001-04006,2024,9,1.0,1,118.65,1.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-04007,2024,5,2.0,1,3.45,157326.0,SIN MARCA,9.0,0.0,0.0,2024-05-01
01001-04007,2024,7,2.0,1,3.45,204581.0,SIN MARCA,9.0,0.0,0.0,2024-07-01
01001-04007,2024,8,2.0,2,6.725,64735.5,SIN MARCA,9.0,0.0,0.0,2024-08-01
01001-04007,2024,9,5.0,3,4.166666666666667,87641.0,SIN MARCA,9.0,0.0,0.0,2024-09-01
01001-04007,2024,10,1.0,1,4.2,106221.0,SIN MARCA,9.0,0.0,0.0,2024-10-01
01001-04007,2024,11,5.0,4,3.55,95602.25,SIN MARCA,9.0,0.0,0.0,2024-11-01
01001-04007,2025,2,4.0,1,3.55,81912.0,SIN MARCA,9.0,0.0,0.0,2025-02-01
01001-04007,2025,3,2.0,1,3.55,117533.0,SIN MARCA,9.0,0.0,0.0,2025-03-01
01001-04007,2025,4,4.0,3,3.5499999999999994,120455.33333333333,SIN MARCA,9.0,0.0,0.0,2025-04-01
01001-04007,2025,5,2.0,1,3.55,121212.0,SIN MARCA,9.0,0.0,0.0,2025-05-01
01001-04007,2025,7,8.0,3,3.5499999999999994,152632.33333333334,SIN MARCA,9.0,0.0,0.0,2025-07-01
01001-04007,2025,9,4.0,2,3.55,219958.0,SIN MARCA,9.0,0.0,0.0,2025-09-01
01001-04007,2025,11,2.0,1,3.55,98803.0,SIN MARCA,9.0,0.0,0.0,2025-11-01
01001-04007,2025,12,1.0,1,3.55,110881.0,SIN MARCA,9.0,0.0,0.0,2025-12-01
01001-04007,2026,1,4.0,2,3.55,109330.0,SIN MARCA,9.0,0.0,0.0,2026-01-01
01001-04007,2026,5,2.0,1,4.5,39189.0,SIN MARCA,9.0,0.0,0.0,2026-05-01
01001-04008,2024,5,2.0,1,6.75,157326.0,SIN MARCA,8.0,0.0,0.0,2024-05-01
01001-04008,2024,7,6.0,2,6.75,167166.0,SIN MARCA,8.0,0.0,0.0,2024-07-01
01001-04008,2024,8,1.0,1,15.0,2.0,SIN MARCA,8.0,0.0,0.0,2024-08-01
01001-04008,2024,9,3.0,2,7.675,66586.0,SIN MARCA,8.0,0.0,0.0,2024-09-01
01001-04008,2024,10,1.0,1,8.08,106221.0,SIN MARCA,8.0,0.0,0.0,2024-10-01
01001-04008,2024,11,4.0,3,6.849999999999999,100769.33333333333,SIN MARCA,8.0,0.0,0.0,2024-11-01
01001-04008,2025,2,4.0,1,6.85,81912.0,SIN MARCA,8.0,0.0,0.0,2025-02-01
01001-04008,2025,3,2.0,1,6.85,117533.0,SIN MARCA,8.0,0.0,0.0,2025-03-01
01001-04008,2025,4,5.0,4,6.85,126526.5,SIN MARCA,8.0,0.0,0.0,2025-04-01
01001-04008,2025,5,2.0,1,6.85,121212.0,SIN MARCA,8.0,0.0,0.0,2025-05-01
01001-04008,2025,7,8.0,3,6.849999999999999,152632.33333333334,SIN MARCA,8.0,0.0,0.0,2025-07-01
01001-04008,2025,9,4.0,2,6.85,219958.0,SIN MARCA,8.0,0.0,0.0,2025-09-01
01001-04008,2025,11,2.0,1,6.85,98803.0,SIN MARCA,8.0,0.0,0.0,2025-11-01
01001-04008,2025,12,1.0,1,6.85,110881.0,SIN MARCA,8.0,0.0,0.0,2025-12-01
01001-04008,2026,1,4.0,2,6.85,109330.0,SIN MARCA,8.0,0.0,0.0,2026-01-01
01001-04008,2026,5,2.0,1,8.5,39189.0,SIN MARCA,8.0,0.0,0.0,2026-05-01
01001-04009,2024,4,2.0,2,720.0,63197.0,SIN MARCA,0.0,0.0,0.0,2024-04-01
01001-04009,2024,6,1.0,1,741.0,139625.0,SIN MARCA,0.0,0.0,0.0,2024-06-01
01001-04010,2024,5,1.0,1,62.93,157326.0,SIN MARCA,0.0,0.0,0.0,2024-05-01
01001-04011,2024,5,1.0,1,37.75,157326.0,SIN MARCA,5.0,0.0,0.0,2024-05-01
01001-04012,2024,5,2.0,1,35.0,80590.0,SIN MARCA,0.0,0.0,0.0,2024-05-01
01001-04014,2024,7,2.0,1,320.0,204581.0,SIN MARCA,0.0,0.0,0.0,2024-07-01
01001-040145,2025,6,2.0,2,203.4,163608.0,RKD CR-V 2008,0.0,0.0,0.0,2025-06-01
01001-04015,2024,8,1.0,1,50.0,129469.0,SIN MARCA,1.0,0.0,0.0,2024-08-01
01001-04015,2024,9,2.0,1,40.0,129751.0,SIN MARCA,1.0,0.0,0.0,2024-09-01
01001-04015,2024,11,3.0,3,42.38,116809.0,SIN MARCA,1.0,0.0,0.0,2024-11-01
01001-04015,2025,7,1.0,1,42.38,158382.0,SIN MARCA,1.0,0.0,0.0,2025-07-01
01001-04015,2025,9,2.0,1,42.38,219958.0,SIN MARCA,1.0,0.0,0.0,2025-09-01
01001-04016,2024,8,1.0,1,90.0,138480.0,SIN MARCA,0.0,0.0,0.0,2024-08-01
01001-04016,2024,9,1.0,1,50.0,98457.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-04017,2024,9,1.0,1,188.87,121154.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-04018,2024,9,1.0,1,127.73,121154.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-04019,2024,9,2.0,2,60.25,121154.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-04020,2024,9,2.0,2,69.45,121154.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-04021,2024,9,1.0,1,41.2,121154.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-04022,2025,2,1.0,1,80.0,186593.0,HONDA PILOT 2016,0.0,0.0,0.0,2025-02-01
01001-0423,2025,2,2.0,1,77.5,186593.0,HONDA PILOT 2016,0.0,0.0,0.0,2025-02-01
01001-05001,2024,2,4.0,2,260.0,73427.0,SIN MARCA,0.0,0.0,0.0,2024-02-01
01001-05001,2024,9,2.0,1,195.0,100284.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-05002,2024,2,1.0,1,260.0,73427.0,SIN MARCA,0.0,0.0,0.0,2024-02-01
01001-05002,2024,6,1.0,1,375.0,197467.0,SIN MARCA,0.0,0.0,0.0,2024-06-01
01001-05002,2024,7,3.0,3,289.27,115933.33333333333,SIN MARCA,0.0,0.0,0.0,2024-07-01
01001-05002,2024,8,2.0,2,250.0,44215.5,SIN MARCA,0.0,0.0,0.0,2024-08-01
01001-05002,2024,9,3.0,3,250.0,97079.66666666667,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-05003,2024,3,2.0,1,247.5,66656.0,SIN MARCA,0.0,0.0,0.0,2024-03-01
01001-05004,2024,3,1.0,1,250.0,37206.0,SIN MARCA,0.0,0.0,0.0,2024-03-01
01001-05004,2024,7,2.0,2,360.0,204581.0,SIN MARCA,0.0,0.0,0.0,2024-07-01
01001-05004,2024,8,3.0,3,446.16333333333336,92933.66666666667,SIN MARCA,0.0,0.0,0.0,2024-08-01
01001-05005,2024,3,3.0,2,7.71,87919.0,SIN MARCA,1.0,0.0,0.0,2024-03-01
01001-05005,2024,8,1.0,1,10.0,41085.0,SIN MARCA,1.0,0.0,0.0,2024-08-01
01001-05005,2024,12,2.0,1,7.71,109749.0,SIN MARCA,1.0,0.0,0.0,2024-12-01
01001-05006,2024,3,2.0,1,335.0,13487.0,SIN MARCA,0.0,0.0,0.0,2024-03-01
01001-05007,2024,3,1.0,1,223.74,116006.0,HONDA CR-V,0.0,0.0,0.0,2024-03-01
01001-05007,2024,5,1.0,1,280.0,140165.0,HONDA CR-V,0.0,0.0,0.0,2024-05-01
01001-05008,2024,3,1.0,1,195.77,116006.0,HONDA CR-V,0.0,0.0,0.0,2024-03-01
01001-05008,2024,5,2.0,2,280.0,101148.0,HONDA CR-V,0.0,0.0,0.0,2024-05-01
01001-05009,2024,3,1.0,1,41.94,116006.0,SIN MARCA,0.0,0.0,0.0,2024-03-01
01001-05010,2024,3,1.0,1,590.24,48951.0,SIN MARCA,0.0,0.0,0.0,2024-03-01
01001-05011,2024,3,1.0,1,456.08,48951.0,SIN MARCA,0.0,0.0,0.0,2024-03-01
01001-05012,2024,3,2.0,1,43.15,48951.0,SIN MARCA,0.0,0.0,0.0,2024-03-01
01001-05013,2024,4,1.0,1,223.74,128382.0,SIN MARCA,0.0,0.0,0.0,2024-04-01
01001-05014,2024,4,1.0,1,153.83,128382.0,SIN MARCA,0.0,0.0,0.0,2024-04-01
01001-05015,2024,4,1.0,1,251.71,156615.0,HONDA CR-V,0.0,0.0,0.0,2024-04-01
01001-05016,2024,4,1.0,1,209.75,156615.0,HONDA CR-V,0.0,0.0,0.0,2024-04-01
01001-05016,2025,12,1.0,1,330.0,95649.0,HONDA CR-V,0.0,0.0,0.0,2025-12-01
01001-05017,2024,4,1.0,1,297.0,35600.0,SIN MARCA,0.0,0.0,0.0,2024-04-01
01001-05018,2024,4,1.0,1,223.74,152232.0,SIN MARCA,0.0,0.0,0.0,2024-04-01
01001-05019,2024,10,1.0,1,362.0,141924.0,SIN MARCA,0.0,0.0,0.0,2024-10-01
01001-05020,2024,10,1.0,1,315.0,141896.0,SIN MARCA,0.0,0.0,0.0,2024-10-01
01001-05021,2024,10,1.0,1,315.0,141896.0,SIN MARCA,0.0,0.0,0.0,2024-10-01
01001-05022,2024,10,1.0,1,60.0,141896.0,SIN MARCA,0.0,0.0,0.0,2024-10-01
01001-05023,2024,10,1.0,1,60.0,141896.0,SIN MARCA,0.0,0.0,0.0,2024-10-01
01001-05024,2024,4,1.0,1,258.69,252845.0,SIN MARCA,0.0,0.0,0.0,2024-04-01
01001-05025,2024,4,2.0,2,258.69,252845.0,SIN MARCA,0.0,0.0,0.0,2024-04-01
01001-05026,2024,4,1.0,1,2100.0,48622.0,SIN MARCA,0.0,0.0,0.0,2024-04-01
01001-05027,2024,4,2.0,1,445.0,48622.0,SIN MARCA,0.0,0.0,0.0,2024-04-01
01001-05028,2024,4,1.0,1,132.0,48622.0,SIN MARCA,0.0,0.0,0.0,2024-04-01
01001-05029,2024,4,1.0,1,363.56,133136.0,SIN MARCA,0.0,0.0,0.0,2024-04-01
01001-05030,2024,4,4.0,2,293.65,133136.0,SIN MARCA,0.0,0.0,0.0,2024-04-01
01001-05031,2024,4,1.0,1,490.0,73123.0,SIN MARCA,0.0,0.0,0.0,2024-04-01
01001-05032,2024,4,1.0,1,119.51,73123.0,SIN MARCA,0.0,0.0,0.0,2024-04-01
01001-05033,2024,4,1.0,1,119.51,73123.0,SIN MARCA,0.0,0.0,0.0,2024-04-01
01001-05034,2024,4,2.0,1,355.46,73123.0,SIN MARCA,0.0,0.0,0.0,2024-04-01
01001-05035,2024,4,2.0,1,536.25,60583.0,SIN MARCA,0.0,0.0,0.0,2024-04-01
01001-05036,2024,5,2.0,2,460.0,93750.0,SIN MARCA,0.0,0.0,0.0,2024-05-01
01001-05037,2024,5,1.0,1,460.0,93750.0,SIN MARCA,0.0,0.0,0.0,2024-05-01
01001-05038,2024,5,2.0,2,280.0,152891.0,SIN MARCA,0.0,0.0,0.0,2024-05-01
01001-05039,2024,5,1.0,1,356.85,82939.0,SIN MARCA,0.0,0.0,0.0,2024-05-01
01001-05040,2024,5,1.0,1,230.0,53022.0,SIN MARCA,0.0,0.0,0.0,2024-05-01
01001-05041,2024,5,1.0,1,525.0,53022.0,SIN MARCA,0.0,0.0,0.0,2024-05-01
01001-05042,2024,5,1.0,1,525.0,53022.0,SIN MARCA,0.0,0.0,0.0,2024-05-01
01001-05043,2024,5,1.0,1,265.0,112000.0,SIN MARCA,0.0,0.0,0.0,2024-05-01
01001-05044,2024,5,1.0,1,230.76,112000.0,SIN MARCA,0.0,0.0,0.0,2024-05-01
01001-05045,2024,5,1.0,1,419.5,53412.0,SIN MARCA,0.0,0.0,0.0,2024-05-01
01001-05046,2024,5,1.0,1,419.5,53412.0,SIN MARCA,0.0,0.0,0.0,2024-05-01
01001-05047,2024,6,1.0,1,315.0,112517.0,HONDA CR-V,0.0,0.0,0.0,2024-06-01
01001-05047,2024,8,1.0,1,295.0,72671.0,HONDA CR-V,0.0,0.0,0.0,2024-08-01
01001-05048,2024,6,1.0,1,265.0,112517.0,HONDA CR-V,0.0,0.0,0.0,2024-06-01
01001-05049,2024,6,1.0,1,260.0,84226.0,SIN MARCA,0.0,0.0,0.0,2024-06-01
01001-05050,2024,6,2.0,1,182.5,58338.0,SIN MARCA,0.0,0.0,0.0,2024-06-01
01001-05051,2024,10,1.0,1,784.7,68392.0,SIN MARCA,2.0,0.0,0.0,2024-10-01
01001-05053,2024,7,1.0,1,760.0,71712.0,SIN MARCA,0.0,0.0,0.0,2024-07-01
01001-05054,2024,7,1.0,1,160.0,71712.0,SIN MARCA,0.0,0.0,0.0,2024-07-01
01001-05055,2024,9,2.0,1,108.0,129751.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-05056,2024,9,2.0,1,107.25,129751.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-05057,2024,7,2.0,1,420.0,118842.0,SIN MARCA,0.0,0.0,0.0,2024-07-01
01001-05058,2024,7,2.0,1,125.0,118842.0,SIN MARCA,0.0,0.0,0.0,2024-07-01
01001-05059,2024,7,2.0,1,150.0,51734.0,SIN MARCA,0.0,0.0,0.0,2024-07-01
01001-05059,2024,8,2.0,1,90.0,41085.0,SIN MARCA,0.0,0.0,0.0,2024-08-01
01001-05060,2024,7,2.0,2,648.67,83387.0,SIN MARCA,0.0,0.0,0.0,2024-07-01
01001-05061,2024,7,2.0,2,648.67,83387.0,SIN MARCA,0.0,0.0,0.0,2024-07-01
01001-05062,2024,7,1.0,1,736.7,83387.0,SIN MARCA,0.0,0.0,0.0,2024-07-01
01001-05063,2024,7,1.0,1,736.7,83387.0,SIN MARCA,0.0,0.0,0.0,2024-07-01
01001-05064,2024,8,1.0,1,300.0,98096.0,SIN MARCA,0.0,0.0,0.0,2024-08-01
01001-05065,2024,9,2.0,1,50.0,90671.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-05066,2024,9,1.0,1,260.0,19459.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-05067,2024,9,1.0,1,260.0,19459.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-05068,2024,9,2.0,1,150.0,19459.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-05069,2024,9,2.0,1,150.0,19459.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-05070,2024,9,2.0,2,325.0,51097.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-05071,2024,9,1.0,1,325.0,51097.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-05072,2024,9,2.0,1,100.0,51097.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-05073,2024,9,1.0,1,400.0,51097.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-05074,2024,9,1.0,1,400.0,51097.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-05075,2024,11,1.0,1,320.0,131457.0,TOYAMA (ACCORD),0.0,0.0,0.0,2024-11-01
01001-05076,2024,11,1.0,1,320.0,131457.0,TOYAMA (ACCORD),0.0,0.0,0.0,2024-11-01
01001-05077,2025,1,2.0,1,718.0,19600.0,MERCEDES-BENZ (GLA180 '19),0.0,0.0,0.0,2025-01-01
01001-05078,2025,2,1.0,1,305.09,119124.0,BMW 316I LPR CERAMICA ITALIANA,0.0,0.0,0.0,2025-02-01
01001-05079,2025,2,1.0,1,169.5,119124.0,BMW 316I DYNAMIC,0.0,0.0,0.0,2025-02-01
01001-05080,2025,6,1.0,1,186.44,163608.0,STP CR-V 2008,0.0,0.0,0.0,2025-06-01
01001-05081,2026,1,1.0,1,474.58,117517.0,SAMKO VOLVO S90 XC90 V90II 2018-2019,0.0,0.0,0.0,2026-01-01
01001-05081,2026,5,1.0,1,474.58,123089.0,SAMKO VOLVO S90 XC90 V90II 2018-2019,0.0,0.0,0.0,2026-05-01
01001-05083,2026,2,1.0,1,480.0,63170.0,SAMKO AUDI Q5 2015,0.0,0.0,0.0,2026-02-01
01001-06001,2024,2,1.0,1,32.0,73427.0,MANN FILTER C29021,0.0,0.0,0.0,2024-02-01
01001-06001,2024,4,1.0,1,28.0,63197.0,MANN FILTER C29021,0.0,0.0,0.0,2024-04-01
01001-06001,2024,8,3.0,3,105.91666666666667,74319.33333333333,MANN FILTER C29021,0.0,0.0,0.0,2024-08-01
01001-06001,2024,9,5.0,5,50.2,103279.4,MANN FILTER C29021,0.0,0.0,0.0,2024-09-01
01001-06001,2024,10,3.0,3,59.0,84089.33333333333,MANN FILTER C29021,0.0,0.0,0.0,2024-10-01
01001-06001,2025,12,1.0,1,25.18,20206.0,MANN FILTER C29021,0.0,0.0,0.0,2025-12-01
01001-06001,2026,1,2.0,2,54.0,44550.0,MANN FILTER C29021,0.0,0.0,0.0,2026-01-01
01001-06002,2024,2,3.0,3,23.326666666666664,116449.33333333333,SIN MARCA,0.0,0.0,0.0,2024-02-01
01001-06002,2024,3,7.0,7,34.78142857142857,57410.0,SIN MARCA,0.0,0.0,0.0,2024-03-01
01001-06002,2024,4,9.0,9,30.995555555555555,84311.88888888889,SIN MARCA,0.0,0.0,0.0,2024-04-01
01001-06002,2024,5,6.0,6,29.83,93550.5,SIN MARCA,0.0,0.0,0.0,2024-05-01
01001-06002,2024,6,5.0,5,35.0,84916.8,SIN MARCA,0.0,0.0,0.0,2024-06-01
